Fid, TFA_D, SFA_D, PMOO_D, TMA_D
140, null, null,null,169.53881085097348
49, null, null,null,54.88954492765967
745, null, null,null,228.47072546696575
406, null, null,null,509.1569735560744
241, null, null,null,167.99788542746586
1397, null, null,null,412.6725003176061
392, null, null,null,316.93536939507055
1261, null, null,null,195.48800305895742
521, null, null,null,193.82756385783992
570, null, null,null,13.773913043478274
1187, null, null,null,276.2941015191003
732, null, null,null,64.85838562276903
1417, null, null,null,153.96846072821816
1436, null, null,null,142.4593295379845
1353, null, null,null,156.64145067694926
242, null, null,null,261.3323669952601
1042, null, null,null,275.79741703479965
166, null, null,null,150.56559141540725
1065, null, null,null,186.57698009802655
783, null, null,null,144.17261318024373
226, null, null,null,261.5023465931519
20, null, null,null,507.6180987146173
1098, null, null,null,328.45593516665895
1302, null, null,null,228.8080462075219
1287, null, null,null,163.21986781325631
1309, null, null,null,410.11208130113664
44, null, null,null,258.09250283061783
585, null, null,null,184.05741126290505
1136, null, null,null,178.24298420933698
198, null, null,null,241.92990055726887
1335, null, null,null,107.28458567119047
1297, null, null,null,115.94086006001199
735, null, null,null,326.42311540852097
1083, null, null,null,334.9556631831255
92, null, null,null,380.1502273058413
1262, null, null,null,124.57154387897018
715, null, null,null,189.058313121787
1327, null, null,null,215.58626626622237
878, null, null,null,219.64133333106403
1213, null, null,null,203.77062062863016
29, null, null,null,375.1133816251887
7, null, null,null,219.64133333106403
94, null, null,null,246.95140876768215
236, null, null,null,246.3919188034736
714, null, null,null,134.02990622227776
307, null, null,null,233.1534428294705
125, null, null,null,15.52941176470588
348, null, null,null,255.3473084801502
1265, null, null,null,237.01649705361376
1294, null, null,null,382.62404830783265
794, null, null,null,256.7095274921845
700, null, null,null,18.321882987052643
129, null, null,null,361.49732046297504
864, null, null,null,239.74842130781215
1244, null, null,null,209.4634063435714
1009, null, null,null,302.9129373820173
131, null, null,null,381.2348051872245
1249, null, null,null,188.55050965966865
102, null, null,null,361.2567723686935
572, null, null,null,313.0918307223616
799, null, null,null,164.025924837426
1057, null, null,null,216.58946619672403
117, null, null,null,212.8159629541288
465, null, null,null,272.0886877509457
1112, null, null,null,144.6935756405532
655, null, null,null,420.26334805398193
947, null, null,null,215.92865383723526
721, null, null,null,176.2474430049371
1127, null, null,null,272.67415608434334
1252, null, null,null,146.90327107984265
270, null, null,null,217.18562400612632
454, null, null,null,303.778369073283
580, null, null,null,146.19832600599742
304, null, null,null,365.09525952309286
674, null, null,null,259.18998562250454
605, null, null,null,530.3879387833784
1383, null, null,null,284.908738680392
276, null, null,null,245.43636031306124
852, null, null,null,199.43654605441876
232, null, null,null,347.33567774291583
1299, null, null,null,245.32321046988946
425, null, null,null,408.5541175645421
1177, null, null,null,307.09052465049916
1363, null, null,null,193.7569359994123
1082, null, null,null,67.45216835434125
40, null, null,null,138.1416968202054
144, null, null,null,223.49458196131667
1446, null, null,null,133.8205423968927
727, null, null,null,228.47072546696575
1408, null, null,null,328.3278330697663
533, null, null,null,215.58626626622237
335, null, null,null,454.86640600525806
1296, null, null,null,246.3919188034736
1449, null, null,null,215.99662086431405
672, null, null,null,247.6033615339084
888, null, null,null,95.00100437387738
1216, null, null,null,14.702970297029704
176, null, null,null,326.42311540852097
1073, null, null,null,164.1268880465478
1414, null, null,null,307.3910466201528
593, null, null,null,304.81106943531194
1455, null, null,null,189.71997048799705
169, null, null,null,310.6661398865279
1312, null, null,null,274.2778156362914
711, null, null,null,15.230769230769237
413, null, null,null,231.20339949247344
408, null, null,null,244.78258926815045
3, null, null,null,210.56905163072432
616, null, null,null,213.5093266929101
333, null, null,null,264.9971891620458
250, null, null,null,210.97953125347925
1221, null, null,null,148.27005594581652
508, null, null,null,308.24134938871737
679, null, null,null,347.33567774291583
145, null, null,null,85.73061947782325
368, null, null,null,302.4971325524525
1197, null, null,null,137.91631005206543
1225, null, null,null,242.8816329166542
1321, null, null,null,12.265486725663704
830, null, null,null,387.70845833308954
268, null, null,null,257.22506699489867
930, null, null,null,184.05880063634493
2, null, null,null,431.7088357305091
64, null, null,null,294.6030596200561
1313, null, null,null,306.4554063241651
184, null, null,null,385.25118604619445
513, null, null,null,57.11876969016181
371, null, null,null,270.88619393464336
245, null, null,null,192.81308439913644
876, null, null,null,249.37038508566175
1266, null, null,null,370.4862342676035
762, null, null,null,371.96033097423526
828, null, null,null,371.8125480813646
1322, null, null,null,188.7013679739915
418, null, null,null,380.03985581070015
108, null, null,null,231.91137474452742
1097, null, null,null,138.3462267433362
628, null, null,null,352.06433315320135
590, null, null,null,187.9014670888483
504, null, null,null,169.3121083881143
39, null, null,null,188.52868668092052
962, null, null,null,441.3343606061179
1050, null, null,null,201.48555994852885
586, null, null,null,217.07558663454714
469, null, null,null,260.09662260753055
372, null, null,null,305.3873695754478
1430, null, null,null,212.49896230367472
494, null, null,null,30.27827160479993
644, null, null,null,304.53378544535997
309, null, null,null,352.5068558512722
551, null, null,null,256.96664989740634
322, null, null,null,162.31594856506084
387, null, null,null,257.7098443401025
522, null, null,null,379.86018006708883
1191, null, null,null,292.68272386480686
244, null, null,null,352.5068558512722
1034, null, null,null,192.6489684542511
1047, null, null,null,215.96437097884117
31, null, null,null,168.85299002749005
807, null, null,null,69.79270236912964
723, null, null,null,261.30623983563754
965, null, null,null,226.814727766882
390, null, null,null,313.92986178563683
1078, null, null,null,95.48554524746196
355, null, null,null,59.19488316972134
900, null, null,null,346.72406361705066
467, null, null,null,427.57534324684906
341, null, null,null,269.53825371626226
1072, null, null,null,296.9840658317385
859, null, null,null,360.95687696133774
825, null, null,null,225.2264722754516
750, null, null,null,340.1031836866707
675, null, null,null,361.8776475797693
239, null, null,null,184.71484683857315
1209, null, null,null,98.13942672280852
929, null, null,null,230.3924024706437
482, null, null,null,150.88035581349885
346, null, null,null,305.1352650807021
1025, null, null,null,189.52647483901853
1018, null, null,null,139.72006740029724
1062, null, null,null,311.73634564486053
122, null, null,null,586.0910879876058
218, null, null,null,260.8671230565028
907, null, null,null,110.90467751836275
705, null, null,null,66.17877332484915
105, null, null,null,135.83833884807694
1289, null, null,null,173.23173528191933
668, null, null,null,570.879798546101
688, null, null,null,173.0659180505085
680, null, null,null,205.84936155718717
809, null, null,null,136.7958497219024
1286, null, null,null,265.8450330752865
1000, null, null,null,202.95515359419286
1013, null, null,null,144.6935756405532
945, null, null,null,192.17102557168042
412, null, null,null,170.96739569939723
1015, null, null,null,310.2540857507887
95, null, null,null,188.7013679739915
358, null, null,null,400.4292296528107
277, null, null,null,146.87884157155764
1046, null, null,null,200.86913842625356
591, null, null,null,202.6386658610851
1016, null, null,null,201.9117461910385
79, null, null,null,212.59749979542553
1246, null, null,null,272.95817282724045
920, null, null,null,140.75343523267102
211, null, null,null,341.6992063660844
1053, null, null,null,137.39945109072687
293, null, null,null,263.2214533574681
797, null, null,null,258.67629270721346
97, null, null,null,302.9187063321222
411, null, null,null,423.0346614138354
627, null, null,null,201.9117461910385
579, null, null,null,386.50995408702306
248, null, null,null,388.87504450012335
275, null, null,null,429.09951619357554
172, null, null,null,197.65287986728887
101, null, null,null,199.97284438759146
1428, null, null,null,257.54527015162347
1074, null, null,null,337.5198573934208
964, null, null,null,165.72675050230265
981, null, null,null,205.76151041237816
818, null, null,null,243.4490676756035
1110, null, null,null,162.8599882982629
1139, null, null,null,303.24098069538763
786, null, null,null,153.96846072821816
1426, null, null,null,214.79361261940358
645, null, null,null,486.53074239380607
1002, null, null,null,244.38649436013142
395, null, null,null,468.69972728695296
161, null, null,null,145.88353732291174
897, null, null,null,246.0524116194936
103, null, null,null,260.4451939901611
552, null, null,null,194.06237077075247
1231, null, null,null,276.51491144120763
130, null, null,null,293.8391664662222
1075, null, null,null,297.3822602666333
683, null, null,null,315.24024846909924
157, null, null,null,396.9114514676192
998, null, null,null,369.65375867663636
298, null, null,null,408.7479914078193
562, null, null,null,454.205649854478
643, null, null,null,507.29187104940416
1218, null, null,null,198.84298105418682
938, null, null,null,195.7194617993439
1033, null, null,null,175.10694622333202
626, null, null,null,123.51660041070893
34, null, null,null,188.6704815950921
895, null, null,null,321.3596147893075
977, null, null,null,150.88035581349885
1037, null, null,null,160.20896362663316
56, null, null,null,342.65090431706665
1172, null, null,null,428.97956096519016
1376, null, null,null,210.5213847396531
1125, null, null,null,281.6797258431817
227, null, null,null,361.8776475797693
1401, null, null,null,303.778369073283
369, null, null,null,304.378923966088
761, null, null,null,295.8369152014552
548, null, null,null,125.62058116270624
1109, null, null,null,275.75823959291466
1026, null, null,null,250.68523262817132
263, null, null,null,183.71428030974295
399, null, null,null,329.7533409968098
1242, null, null,null,143.60552489762455
1366, null, null,null,261.5023465931519
478, null, null,null,201.23018843484638
1198, null, null,null,167.65888261313768
1419, null, null,null,145.00361738210967
71, null, null,null,262.0929900909734
925, null, null,null,342.7068449453815
1390, null, null,null,268.63405716825343
810, null, null,null,179.97795872109847
57, null, null,null,137.38903116744828
660, null, null,null,45.05942777002365
1061, null, null,null,211.6431129539233
841, null, null,null,260.4891991739231
728, null, null,null,160.1698887983987
472, null, null,null,254.5210590750893
834, null, null,null,379.86018006708883
776, null, null,null,377.8221298639066
273, null, null,null,123.51660041070893
1088, null, null,null,299.92516626115474
612, null, null,null,245.17126179591662
1180, null, null,null,260.8671230565028
1307, null, null,null,197.88039615275594
1395, null, null,null,145.00408709282146
1077, null, null,null,154.92477415714126
51, null, null,null,255.23542608806204
1416, null, null,null,146.90327107984265
764, null, null,null,380.5818680532373
928, null, null,null,150.88035581349885
823, null, null,null,80.85844060371157
514, null, null,null,307.8107928963889
1375, null, null,null,342.7068449453815
1437, null, null,null,119.56611388977839
310, null, null,null,296.9063411995305
879, null, null,null,39.68369247590601
1444, null, null,null,304.2255217588595
1148, null, null,null,69.79270236912964
1331, null, null,null,30.528337104611815
684, null, null,null,284.908738680392
576, null, null,null,260.8671230565028
352, null, null,null,379.90333468016183
445, null, null,null,205.84936155718717
476, null, null,null,248.37130403581747
177, null, null,null,260.4451939901611
1192, null, null,null,254.55970720838212
1141, null, null,null,374.42102715366326
486, null, null,null,186.9466649719691
337, null, null,null,346.8101696369995
180, null, null,null,166.8463892568642
303, null, null,null,241.92990055726887
1164, null, null,null,185.06497529541733
128, null, null,null,253.64128532231612
927, null, null,null,139.6734942197578
773, null, null,null,417.22833809442795
589, null, null,null,302.1685801192491
518, null, null,null,351.605030296363
704, null, null,null,204.18879975644836
1160, null, null,null,442.8751887514151
771, null, null,null,25.439545176747046
772, null, null,null,341.6992063660844
165, null, null,null,306.4554063241651
251, null, null,null,353.41701830245495
933, null, null,null,226.27166642223168
951, null, null,null,270.1739412142493
63, null, null,null,344.57847730699206
780, null, null,null,347.174557190965
1340, null, null,null,310.2540857507887
1290, null, null,null,209.8029614711544
1086, null, null,null,302.1685801192491
534, null, null,null,260.0407061488808
658, null, null,null,305.74492054342744
255, null, null,null,595.7783051742408
1054, null, null,null,187.9440166263285
1194, null, null,null,302.4971325524525
1224, null, null,null,212.65919649308066
632, null, null,null,224.88161507042727
118, null, null,null,314.2782629975643
957, null, null,null,464.37695836349917
427, null, null,null,130.38165007464798
430, null, null,null,65.51431666291545
887, null, null,null,257.5452701516235
65, null, null,null,253.1320145654245
167, null, null,null,321.3596147893075
1045, null, null,null,309.7484992624394
194, null, null,null,356.629896395147
81, null, null,null,162.31594856506084
767, null, null,null,254.56857794556439
321, null, null,null,247.00833389781323
1411, null, null,null,381.7667831629626
353, null, null,null,351.07597995819174
1229, null, null,null,203.35555141868136
496, null, null,null,221.6180538110435
420, null, null,null,157.9091876662397
1070, null, null,null,182.50188106861918
388, null, null,null,342.4553773077905
432, null, null,null,306.9725593133376
484, null, null,null,320.94434669244504
1184, null, null,null,260.8671230565028
80, null, null,null,193.54515920295566
1095, null, null,null,138.9469034462763
382, null, null,null,246.71437902807864
959, null, null,null,161.7171579582222
1386, null, null,null,119.80825949050733
934, null, null,null,427.57534324684906
417, null, null,null,254.56857794556439
988, null, null,null,15.089071207430326
753, null, null,null,214.6803011652332
1058, null, null,null,382.4849680100377
650, null, null,null,254.0036619929422
517, null, null,null,260.8671230565028
141, null, null,null,308.24134938871737
58, null, null,null,22.134478252042832
759, null, null,null,169.14374163159408
588, null, null,null,174.42490609730757
174, null, null,null,157.9548432172855
812, null, null,null,264.74962682570595
499, null, null,null,207.80354429234927
112, null, null,null,349.82670603288176
50, null, null,null,326.9771519724546
498, null, null,null,369.6341731921507
798, null, null,null,93.665328499712
1347, null, null,null,83.72292981616886
1131, null, null,null,260.6941266871602
689, null, null,null,222.53619601031258
693, null, null,null,146.6498984630896
1348, null, null,null,282.43142298402677
28, null, null,null,508.8065838760224
941, null, null,null,394.42976459052693
782, null, null,null,133.41840600377674
554, null, null,null,77.98477844890243
539, null, null,null,208.71686628451488
1245, null, null,null,22.642096092751657
93, null, null,null,187.53474492037358
994, null, null,null,175.709611128322
302, null, null,null,332.3516044927101
1396, null, null,null,315.71135057144977
43, null, null,null,177.8725284438073
666, null, null,null,151.7009858749741
1092, null, null,null,258.10944305128675
724, null, null,null,519.8589290283876
206, null, null,null,324.9410787516478
1362, null, null,null,174.83358115902755
699, null, null,null,301.94290846539275
1069, null, null,null,380.03985581070015
948, null, null,null,295.10724059284763
1090, null, null,null,82.82504408820164
822, null, null,null,276.2941015191003
903, null, null,null,124.68250035079144
120, null, null,null,307.8107928963889
319, null, null,null,215.80319728702025
106, null, null,null,48.427947388156724
33, null, null,null,298.8228585625602
1248, null, null,null,187.1737569310424
1005, null, null,null,264.9971891620458
979, null, null,null,263.01741319100773
366, null, null,null,256.96664989740634
778, null, null,null,188.8334076492318
636, null, null,null,178.90736415444982
228, null, null,null,366.1521934852365
1081, null, null,null,511.6553564806299
708, null, null,null,191.12400959064698
431, null, null,null,376.5170637074148
23, null, null,null,188.3304144464763
1066, null, null,null,420.1785162476711
1334, null, null,null,197.6404388457763
415, null, null,null,212.59749979542553
1298, null, null,null,177.43441474722556
448, null, null,null,311.66913120100924
1181, null, null,null,331.32792265398496
223, null, null,null,379.86018006708883
1281, null, null,null,5.657142857142855
532, null, null,null,133.8205423968927
1150, null, null,null,134.5040000566716
1122, null, null,null,111.89893913391802
770, null, null,null,192.08707335998125
600, null, null,null,197.65295999364355
1387, null, null,null,13.773913043478274
207, null, null,null,235.2779311065418
912, null, null,null,380.1502273058413
1219, null, null,null,241.7314868048331
1427, null, null,null,293.8391664662222
328, null, null,null,372.662685714364
150, null, null,null,171.30455654147008
974, null, null,null,404.81768091001027
170, null, null,null,164.85305203255
512, null, null,null,120.26048761871606
1100, null, null,null,419.2581843075524
289, null, null,null,255.3473084801502
134, null, null,null,153.96846072821816
1120, null, null,null,258.10944305128675
1358, null, null,null,73.45347189340666
870, null, null,null,109.52360695399582
1101, null, null,null,337.5198573934208
1202, null, null,null,4.740950226244342
1038, null, null,null,373.0571364046752
910, null, null,null,2.9311764705882353
1089, null, null,null,83.9007996140209
646, null, null,null,131.20947232678967
944, null, null,null,376.46744164351355
483, null, null,null,247.8742318970125
639, null, null,null,205.84936155718717
363, null, null,null,246.66685342272123
1277, null, null,null,187.1737569310424
1133, null, null,null,131.05574211810142
149, null, null,null,202.02484705374565
793, null, null,null,347.8589939032448
269, null, null,null,231.75663383512054
992, null, null,null,290.43453689462496
186, null, null,null,320.8258425822558
1410, null, null,null,252.9847504818037
1292, null, null,null,399.8477887403234
205, null, null,null,248.93009860369557
765, null, null,null,210.5213847396531
220, null, null,null,153.7690519430692
440, null, null,null,261.3486845325154
1206, null, null,null,43.900960686713375
1006, null, null,null,385.87698632504487
139, null, null,null,233.41620215496343
45, null, null,null,230.544097767814
235, null, null,null,416.20159444959745
189, null, null,null,21.801702000026946
842, null, null,null,249.5314949028049
42, null, null,null,124.32100680284852
511, null, null,null,549.0875752373817
847, null, null,null,194.9812768508312
549, null, null,null,192.81308439913644
457, null, null,null,172.96455287569086
789, null, null,null,464.16131923411774
1450, null, null,null,347.8272795983743
190, null, null,null,346.8101696369995
1222, null, null,null,133.8205423968927
1190, null, null,null,206.01483561714383
520, null, null,null,309.7484992624394
662, null, null,null,226.5903404777294
569, null, null,null,310.57773658613263
582, null, null,null,260.4451939901611
1282, null, null,null,15.230769230769237
1159, null, null,null,327.8888287973227
32, null, null,null,134.45689017689403
312, null, null,null,177.6282157660454
1115, null, null,null,257.22506699489867
439, null, null,null,306.3833570777077
1064, null, null,null,111.70082355599017
62, null, null,null,165.4274385312269
1344, null, null,null,311.73634564486053
659, null, null,null,214.0579645651387
1384, null, null,null,293.4783007238284
833, null, null,null,146.16741649268351
1204, null, null,null,139.41793554375556
1096, null, null,null,22.80016331964241
1040, null, null,null,396.9114514676192
1060, null, null,null,157.9548432172855
1350, null, null,null,303.778369073283
952, null, null,null,335.7740852917406
378, null, null,null,314.2782629975643
1043, null, null,null,223.49458196131667
1420, null, null,null,261.96338527274054
1196, null, null,null,71.57038184203505
877, null, null,null,387.70845833308954
565, null, null,null,242.07650028243611
1415, null, null,null,342.8671893910097
443, null, null,null,205.19856961122727
621, null, null,null,282.43142298402677
851, null, null,null,195.20731579149572
567, null, null,null,124.0432484143562
442, null, null,null,179.7759968849432
1314, null, null,null,247.47239216753852
361, null, null,null,163.21986781325631
555, null, null,null,254.70001521937442
1329, null, null,null,179.39651546364257
219, null, null,null,431.7088357305091
756, null, null,null,249.05163975541674
1438, null, null,null,38.00800911177666
914, null, null,null,205.65517145768715
624, null, null,null,330.89915672257723
1103, null, null,null,329.7533409968098
1388, null, null,null,192.6723178929791
142, null, null,null,281.05337423839836
155, null, null,null,207.30464777838336
407, null, null,null,347.99072445701455
824, null, null,null,454.86640600525806
856, null, null,null,124.780902770618
751, null, null,null,132.1961638730675
1373, null, null,null,508.8065838760224
980, null, null,null,278.9128230486259
523, null, null,null,303.24098069538763
37, null, null,null,257.7226913577996
59, null, null,null,246.66685342272123
890, null, null,null,371.96033097423526
1104, null, null,null,125.00169519593018
1124, null, null,null,376.87285407827983
872, null, null,null,250.68523262817132
1230, null, null,null,194.05170173830834
540, null, null,null,284.7478000295051
1117, null, null,null,344.57847730699206
173, null, null,null,160.1698887983987
1332, null, null,null,373.62624718537535
243, null, null,null,233.1534428294705
1399, null, null,null,377.97136262968775
1094, null, null,null,221.2316339287583
1041, null, null,null,226.81660358132717
1059, null, null,null,391.1041353873354
1168, null, null,null,181.38255698285795
781, null, null,null,366.1521934852365
489, null, null,null,293.3204932609493
126, null, null,null,58.65165465887121
327, null, null,null,318.96928216112394
151, null, null,null,217.59993322034808
796, null, null,null,254.70001521937442
936, null, null,null,118.37343290015973
181, null, null,null,112.34747614129397
1019, null, null,null,23.993986849054174
1020, null, null,null,242.07650028243611
1173, null, null,null,384.01592127324886
811, null, null,null,259.8686089123313
983, null, null,null,149.80842508082756
1234, null, null,null,142.59968243392476
1406, null, null,null,231.47061625681178
898, null, null,null,142.1675519757347
279, null, null,null,263.72763029394747
615, null, null,null,290.8590362164061
800, null, null,null,127.8716957751908
999, null, null,null,377.97136262968775
376, null, null,null,175.3381871291987
604, null, null,null,113.99681054441781
1144, null, null,null,263.2214533574681
1158, null, null,null,379.86018006708883
247, null, null,null,254.47169920281888
538, null, null,null,422.5738703981906
656, null, null,null,382.62404830783265
726, null, null,null,261.3323669952601
1381, null, null,null,429.86415659215857
986, null, null,null,250.25759400608484
956, null, null,null,319.15897967226556
246, null, null,null,140.58444924016717
1108, null, null,null,381.2348051872245
1422, null, null,null,375.20314299920426
1271, null, null,null,212.65919649308066
1382, null, null,null,548.9404709141608
1051, null, null,null,266.1780978969185
687, null, null,null,307.3910466201528
524, null, null,null,244.16719683169484
231, null, null,null,188.8668643760697
857, null, null,null,105.07765297068929
61, null, null,null,179.86756468941635
1355, null, null,null,167.99788542746586
1306, null, null,null,361.8776475797693
380, null, null,null,149.01871641540725
1210, null, null,null,367.87160513610223
970, null, null,null,302.9129373820173
1345, null, null,null,193.81629960625492
1380, null, null,null,96.92481063651717
404, null, null,null,328.8436240241953
592, null, null,null,311.7885323716995
669, null, null,null,427.1835604728474
1220, null, null,null,329.78560531966474
1107, null, null,null,101.37211433951008
253, null, null,null,297.98887300048403
838, null, null,null,233.95171428651147
224, null, null,null,276.0311257555738
916, null, null,null,149.01871641540725
397, null, null,null,22.134478252042832
648, null, null,null,194.36997302220456
1357, null, null,null,501.8562932379071
468, null, null,null,198.69981366717911
757, null, null,null,20.469478722000616
1393, null, null,null,120.2484120131758
463, null, null,null,296.9039933867305
53, null, null,null,241.92990055726887
775, null, null,null,275.75823959291466
1324, null, null,null,187.8140780782705
1170, null, null,null,297.32591038173507
124, null, null,null,54.288590748823005
329, null, null,null,65.30795077313284
1036, null, null,null,310.2540857507887
985, null, null,null,11.293689320388353
1114, null, null,null,437.4065048854363
160, null, null,null,108.01975245789676
364, null, null,null,135.2535891899144
195, null, null,null,82.82504408820164
1448, null, null,null,268.63405716825343
961, null, null,null,429.86415659215857
1151, null, null,null,240.8228241544166
1418, null, null,null,192.08707335998125
252, null, null,null,356.9556890009056
350, null, null,null,291.50741902266515
526, null, null,null,215.96437097884117
1325, null, null,null,5.657142857142855
423, null, null,null,248.94449241853437
1128, null, null,null,339.68002553428363
1288, null, null,null,248.93009860369557
115, null, null,null,168.1878379466263
860, null, null,null,45.05942777002365
908, null, null,null,299.23671447182664
1102, null, null,null,358.96337182724517
1067, null, null,null,375.1133816251887
1374, null, null,null,385.63210156897856
24, null, null,null,220.96071690980799
1028, null, null,null,306.9725593133376
1433, null, null,null,301.94290846539275
954, null, null,null,351.49255097578197
516, null, null,null,192.58508726718364
1055, null, null,null,217.18562400612632
1232, null, null,null,296.9039933867305
199, null, null,null,412.6725003176061
1291, null, null,null,318.58110963864067
317, null, null,null,288.10638118397816
447, null, null,null,188.81955230180623
203, null, null,null,114.802293124501
1211, null, null,null,261.30623983563754
906, null, null,null,198.30237139730883
501, null, null,null,219.66452199945635
1284, null, null,null,202.02484705374565
422, null, null,null,183.51979512935543
1303, null, null,null,256.96664989740634
1295, null, null,null,275.5845020011108
703, null, null,null,175.29573610875107
625, null, null,null,373.62624718537535
617, null, null,null,269.53825371626226
1205, null, null,null,307.93098907480385
438, null, null,null,182.67082770033718
990, null, null,null,263.1037023923808
831, null, null,null,166.0489900367804
599, null, null,null,275.5845020011108
1339, null, null,null,385.63210156897856
349, null, null,null,248.2693005390766
1130, null, null,null,66.17877332484915
710, null, null,null,511.6553564806299
1084, null, null,null,264.7643226363707
374, null, null,null,369.97488715726087
835, null, null,null,203.70765663579516
1080, null, null,null,304.378923966088
1283, null, null,null,138.54331094706635
1123, null, null,null,257.5452701516235
678, null, null,null,30.32654818154911
1442, null, null,null,142.00423034015515
485, null, null,null,188.3304144464763
653, null, null,null,83.80537708579287
741, null, null,null,148.36816405392463
1079, null, null,null,347.33567774291583
712, null, null,null,416.8872438086099
814, null, null,null,262.2612651486476
905, null, null,null,346.40440455842435
1056, null, null,null,170.96739569939723
1301, null, null,null,349.20260861141713
294, null, null,null,174.3375053030681
470, null, null,null,346.8101696369995
1269, null, null,null,257.7226913577996
156, null, null,null,276.754914394594
875, null, null,null,196.3760284651657
